z,heating_rate
25,2.99136
75,2.44474
125,2.06344
175,1.77679
225,1.54405
275,1.35633
325,1.1988
375,1.06781
425,0.959162
475,0.865239
525,0.78399
575,0.715078
625,0.654249
675,0.601222
725,0.553877
775,0.512015
825,0.476734
875,0.444669
925,0.41768
975,0.392893
1025,1.12346
1075,0.12983
1125,0.110501
1175,0.091328
1225,0.0833995
1275,0.0671121
1325,0.0460931
1375,-2.03605
1425,0.16036
1475,0.145589
1525,0.133303
1575,0.122903
1625,0.113303
1675,0.105151
1725,0.0970191
1775,0.0902381
1825,0.0839685
1875,0.0780543
1925,0.0728198
1975,0.0679851
2025,0.0631095
2075,0.0590597
2125,0.0549783
2175,0.0514763
2225,0.047703
2275,0.044991
2325,0.0421197
2375,0.0394025
2425,0.0370186
2475,0.0348852
2525,0.0325779
2575,0.0305509
2625,0.0290313
2675,0.0270951
2725,0.0255228
2775,0.0235669
2825,0.0224377
2875,0.0209311
2925,0.0199134
2975,0.0189817
3025,0.0173508
3075,0.016288
3125,0.0155645
3175,0.0146366
3225,0.0135986
3275,0.012774
3325,0.0121824
3375,0.0113176
3425,0.0107682
3475,0.0101751
3525,0.00947412
3575,0.00892763
3625,0.00840301
3675,0.00806078
3725,0.00759648
3775,0.00720596
3825,0.0067372
3875,0.00630978
3925,0.0059405
3975,0.00564339
4025,0.00539022
4075,0.00502768
4125,0.00471558
4175,0.00430568
4225,0.00411861
4275,0.003918
4325,0.00374101
4375,0.00342816
4425,0.00337465
4475,0.00310179
4525,0.00294945
4575,0.00272799
4625,0.00263818
4675,0.00244453
4725,0.00234807
4775,0.00222438
4825,0.00212941
4875,0.00197191
4925,0.00187386
4975,0.00163051
