z,heating_rate
25,2.99514
75,2.45135
125,2.05888
175,1.76833
225,1.54625
275,1.35226
325,1.2166
375,1.07274
425,0.957661
475,0.87182
525,0.781051
575,0.715761
625,0.658206
675,0.594982
725,0.554465
775,0.511237
825,0.47374
875,0.441757
925,0.413257
975,0.389778
1025,1.09628
1075,0.125792
1125,0.136017
1175,0.050279
1225,0.0945766
1275,0.0311755
1325,0.0585916
1375,-2.05479
1425,0.155835
1475,0.142402
1525,0.128815
1575,0.120589
1625,0.114889
1675,0.103736
1725,0.0918748
1775,0.0924911
1825,0.0813688
1875,0.0762235
1925,0.0757921
1975,0.0650398
2025,0.0624516
2075,0.0571832
2125,0.0554886
2175,0.0512061
2225,0.0471084
2275,0.0454754
2325,0.0413776
2375,0.0404536
2425,0.0348461
2475,0.0368486
2525,0.0331824
2575,0.0279754
2625,0.0291462
2675,0.0272976
2725,0.0263424
2775,0.0241242
2825,0.0223681
2875,0.0212589
2925,0.0185476
2975,0.019287
3025,0.0182087
3075,0.0154667
3125,0.0163601
3175,0.0144807
3225,0.0144498
3275,0.0127554
3325,0.0121699
3375,0.0121083
3425,0.010537
3475,0.00979759
3525,0.00902743
3575,0.00952027
3625,0.00782581
3675,0.0081647
3725,0.00647013
3775,0.00717876
3825,0.00616205
3875,0.00551502
3925,0.00526858
3975,0.00628526
4025,0.00480639
4075,0.00465233
4125,0.00468313
4175,0.00502203
4225,0.00412858
4275,0.00338912
4325,0.00372797
4375,0.00271128
4425,0.00308101
4475,0.00326584
4525,0.00286534
4575,0.00224914
4625,0.00255728
4675,0.00249561
4725,0.00224914
4775,0.0018794
4825,0.00175618
4875,0.00172538
4925,0.00178693
4975,0.00181782
