z,heating_rate
25,-0.100751
75,-0.115764
125,-0.0586628
175,-0.109261
225,-0.120357
275,-0.101076
325,-0.138151
375,-0.101758
425,-0.0355329
475,-0.100443
525,-0.115496
575,-0.0622211
625,-0.0759022
675,-0.0182717
725,-0.0423088
775,-0.0432862
825,-0.0484652
875,-0.0497223
925,-0.0293174
975,-0.0320745
1025,-0.0304906
1075,-0.0478887
1125,-0.0108649
1175,-0.0128309
1225,0.00150282
1275,-0.0124168
1325,-0.0167454
1375,0.0361685
1425,0.0132986
1475,0.023991
1525,-0.119082
1575,-0.490566
1625,-0.937038
1675,-1.4598
1725,-1.50347
1775,-1.41841
1825,-1.43885
1875,-1.23387
1925,-1.29314
1975,-0.931188
2025,-0.936997
2075,-1.02244
2125,-0.986177
2175,-0.837282
2225,-0.708419
2275,-0.76821
2325,-0.692679
2375,-0.702875
2425,-0.719253
2475,-0.73612
2525,-0.693834
2575,-0.825673
2625,-1.03122
2675,-1.02283
2725,-1.20375
2775,-1.16063
2825,-1.15555
2875,-0.943544
2925,-0.835721
2975,-0.609164
3025,-0.563139
3075,-0.446192
3125,-0.285761
3175,-0.18316
3225,-0.177103
3275,-0.139993
3325,-0.0890935
3375,-0.0434941
3425,-0.0449914
3475,-0.0283721
3525,-0.0173877
3575,-0.0112013
3625,-0.010578
3675,-0.0106684
3725,0.00292178
3775,-0.00344675
3825,-0.000888724
3875,0.00514087
3925,-0.00651189
3975,0.00264647
4025,-0.00568594
4075,-0.00134563
4125,0.0012145
4175,0.00111754
4225,0.00167513
4275,-0.00862329
4325,0.000405231
4375,-0.00121757
4425,-0.00210647
4475,0.0049932
4525,0.00195576
4575,0.00376469
4625,0.00265973
4675,0.000340134
4725,0.000437283
4775,0.00419172
4825,0.00667026
4875,-0.000778282
4925,0.00435142
4975,0.00431704
5025,0.00309358
5075,0.000118658
5125,-0.000517369
5175,-0.00804269
5225,0.0086505
5275,0.00213641
5325,0.00454548
5375,0.000726291
5425,-0.000388734
5475,0.00419015
5525,0.00123412
5575,0.00105753
5625,0.0049921
5675,-0.00128133
5725,-0.00405241
5775,-0.000544159
5825,-0.000282871
5875,0.0033479
5925,0.00370561
5975,0.000165736
6025,0.00491688
6075,0.00106775
6125,0.00422298
6175,0.000836757
6225,-0.00160686
6275,0.00759208
6325,0.000169861
6375,-0.00257021
6409.67,-0.000312196
6690.35,-0.00145679
6970.79,0.00135603
7251.04,0.00115298
7531.27,0.000701046
7811.65,0.000949502
8092.45,0.000883758
8373.88,0.00199212
8655.95,0.00199337
8938.65,1.12713e-05
9222.22,0.00119857
9507.06,0.000926491
9793.87,0.00134244
10083.7,0.000930834
10377.1,0.000413939
10674.3,0.0014144
10974.6,0.00131368
11278.1,0.000897489
11584.5,-0.000208791
11893.7,0.00153479
12205.2,-0.000113082
12518.6,0.0013121
12834,0.00111348
13151.7,0.000441821
13472.3,0.000184617
13796.1,0.000277922
14123.3,0.000600092
14453.6,0.000111352
14786.5,0.000183699
15121.6,0.000627284
15458.7,0.000116106
15797.8,0.000200902
16139.1,0.000384596
16483.3,-0.000100994
16830.8,0.00025239
17181.6,-6.88042e-05
17535.5,2.41348e-05
17892.6,7.37449e-05
18254.1,-0.000149732
18621.8,2.13981e-05
18997.3,0.000139732
19381.7,-0.000202713
19774.9,0.000135839
20177,0.000194864
20588.7,0.000127441
21010.5,0.000309804
21443.3,6.03707e-05
21887.6,0.000294005
22343.7,0.000114259
22811.6,1.1858e-05
23291.5,0.000379713
23784,0
24290.1,0
24810.4,9.97633e-05
25345.8,-4.81849e-05
25897.4,9.42462e-05
26467.1,5.63797e-05
27056.3,4.39454e-05
27664.2,1.18665e-05
28290.6,0
28938,8.01389e-05
29609.6,3.86746e-05
30306.9,4.22432e-07
31030.3,-9.76279e-05
31780.4,3.44621e-05
32558.4,3.3216e-05
33365.8,-6.96393e-05
34205.9,3.06772e-05
35087.9,2.9216e-05
36021,0
37006.8,5.20603e-05
38047.9,0
39155.3,-1.53618e-05
40334.3,-4.33542e-05
41583.1,-2.05049e-05
42906.9,1.92959e-05
44312.5,1.81841e-05
45804,0
47381.4,-4.87653e-05
49039.3,1.56012e-05
50772.1,0
