z,heating_rate
25,-0.198145
75,-0.139446
125,-0.100763
175,-0.10569
225,-0.0608961
275,-0.0945611
325,-0.0568177
375,-0.0638557
425,-0.0269786
475,-0.0816643
525,-0.124949
575,-0.0888306
625,-0.101637
675,-0.0977218
725,-0.124285
775,-0.122707
825,-0.171299
875,-0.147514
925,-0.0992747
975,-0.113046
1025,-0.174491
1075,-0.198528
1125,-0.160568
1175,-0.207172
1225,-0.239881
1275,-0.248511
1325,-0.307812
1375,-0.316351
1425,-0.261435
1475,-0.338602
1525,-0.319391
1575,-0.294295
1625,-0.345766
1675,-0.426653
1725,-0.489403
1775,-0.493863
1825,-0.559719
1875,-0.550927
1925,-0.553989
1975,-0.588166
2025,-0.561047
2075,-0.571078
2125,-0.601723
2175,-0.619853
2225,-0.609712
2275,-0.646819
2325,-0.630513
2375,-0.696303
2425,-0.662478
2475,-0.78099
2525,-0.752077
2575,-0.774129
2625,-0.803782
2675,-0.896742
2725,-0.884121
2775,-0.886799
2825,-0.885336
2875,-0.835215
2925,-0.754362
2975,-0.656851
3025,-0.577827
3075,-0.486487
3125,-0.441586
3175,-0.378553
3225,-0.332945
3275,-0.293037
3325,-0.253391
3375,-0.232036
3425,-0.209379
3475,-0.18194
3525,-0.174332
3575,-0.165247
3625,-0.157075
3675,-0.135851
3725,-0.132731
3775,-0.121402
3825,-0.11593
3875,-0.117228
3925,-0.109578
3975,-0.111475
4025,-0.116593
4075,-0.111928
4125,-0.0991631
4175,-0.10372
4225,-0.0967069
4275,-0.0966711
4325,-0.0920415
4375,-0.0916893
4425,-0.0795186
4475,-0.0766422
4525,-0.0743972
4575,-0.0707856
4625,-0.0627892
4675,-0.060789
4725,-0.0618407
4775,-0.0526158
4825,-0.0487558
4875,-0.0405847
4925,-0.0394593
4975,-0.0379531
5025,-0.0378121
5075,-0.0381293
5125,-0.0311487
5175,-0.0292538
5225,-0.034411
5275,-0.0284441
5325,-0.0242734
5375,-0.0251854
5425,-0.0251847
5475,-0.0250093
5525,-0.0226949
5575,-0.0244817
5625,-0.0228344
5675,-0.0234659
5725,-0.021747
5775,-0.0235375
5825,-0.0215731
5875,-0.021082
5925,-0.018905
5975,-0.0192228
6025,-0.0197483
6075,-0.0183086
6125,-0.0180638
6175,-0.0110847
6225,-0.0158203
6275,-0.0147321
6325,-0.0129775
6375,-0.0125229
6409.67,-0.0115112
6690.35,-0.0163402
6970.79,-0.0132211
7251.04,-0.00767367
7531.27,-0.0050813
7811.65,-0.00348858
8092.45,-0.00269538
8373.88,-0.00164283
8655.95,-0.0018323
8938.65,-0.00116496
9222.22,-0.00118526
9507.06,-0.000884331
9793.87,-0.000828005
10083.7,-0.000493315
10377.1,-0.000142489
10674.3,-0.000228896
10974.6,-0.000116185
11278.1,-0.000143798
11584.5,-0.000108214
11893.7,-0.000107328
12205.2,-1.68382e-05
12518.6,-8.36946e-05
12834,-8.31547e-05
13151.7,-0.000104345
13472.3,-2.72247e-05
13796.1,-8.08168e-05
14123.3,-1.59997e-05
14453.6,-5.81634e-05
14786.5,1.57485e-05
15121.6,-8.34872e-05
15458.7,2.07542e-05
15797.8,5.15654e-06
16139.1,-1.02403e-05
16483.3,-3.04307e-05
16830.8,-5.52576e-05
17181.6,2.48806e-05
17535.5,-9.87053e-06
17892.6,4.8866e-06
18254.1,-4.81786e-06
18621.8,-4.72458e-06
18997.3,-2.30825e-05
19381.7,-1.35348e-05
19774.9,1.76448e-05
20177,1.29368e-05
20588.7,4.21041e-06
21010.5,0
21443.3,4.00038e-06
21887.6,-7.79275e-06
22343.7,-7.59274e-06
22811.6,-1.4806e-05
23291.5,0
23784,7.0292e-06
24290.1,-1.70927e-05
24810.4,3.32418e-06
25345.8,0
25897.4,-3.13142e-06
26467.1,0
27056.3,8.78576e-06
27664.2,5.68703e-06
28290.6,0
28938,2.66269e-06
29609.6,2.56272e-06
30306.9,0
31030.3,0
31780.4,0
32558.4,0
33365.8,0
34205.9,0
35087.9,1.93596e-06
36021,0
37006.8,3.46937e-06
38047.9,1.63752e-06
39155.3,0
40334.3,0
41583.1,-2.73295e-06
42906.9,1.28591e-06
44312.5,0
45804,1.14208e-06
47381.4,0
49039.3,0
50772.1,0
