z,heating_rate
25,0.0162052
75,-0.897419
125,0.727845
175,0.0785746
225,0.0868454
275,-0.148878
325,-0.446633
375,0.533479
425,-0.169555
475,0.359788
525,-0.537614
575,0.08271
625,-0.0703035
675,-0.140607
725,0.161284
775,0.153013
825,-0.450769
875,0.558292
925,-0.235723
975,0.0248129
1025,-0.107523
1075,0.144742
1125,-0.181962
1175,0.368059
1225,-0.243994
1275,-0.107523
1325,0.115794
1375,0.24813
1425,-0.301891
1475,-0.041355
1525,0.00827096
1575,0.347382
1625,0.1282
1675,-0.54175
1725,0.483853
1775,-0.190233
1825,-0.0496259
1875,-0.153013
1925,0.388737
1975,-0.0951164
2025,2.14385e-08
2075,-0.0372195
2125,-0.235723
2175,0.157149
2225,0.0785744
2275,-0.223317
2325,-0.016542
2375,0.0661679
2425,-0.0951164
2475,0.306027
2525,-0.198504
2575,0.0372195
2625,-0.0206775
2675,-0.0124065
2725,0.388737
2775,-0.310162
2825,-0.219181
2875,0.0661679
2925,0.111658
2975,0.0992519
3025,0.181962
3075,0.0537614
3125,-0.29362
3175,-0.148878
3225,0.136471
3275,-0.0372195
3325,-0.0578969
3375,-0.272943
3425,0.016542
3475,-0.0703034
3525,0.024813
3575,0.033084
3625,-0.0206775
3675,-0.231588
3725,0.0578969
3775,-0.0661679
3825,0.0496259
3875,-0.033084
3925,-0.041355
3975,-0.0661679
4025,-0.124065
4075,-0.00413549
4125,0.0992519
4175,-0.16542
4225,0.024813
4275,0.024813
4325,-0.0951164
4375,0.119929
4425,0.0496259
4475,-0.1282
4525,-0.0124065
4575,-0.0124065
4625,0.0124065
4675,0.0124065
4725,0.024813
4775,0.016542
4825,-0.0661679
4875,-0.0454905
4925,-0.0496259
4975,0.0909809
5025,-0.00827099
5075,0.00827099
5125,-0.0620324
5175,-0.033084
5225,0.0992519
5275,0.0703034
5325,-0.0496259
5375,-0.0661679
5425,-0.0868454
5475,1.33991e-09
5525,-0.0703034
5575,2.67981e-09
5625,-0.0703034
5675,0.0537614
5725,0.0206775
5775,-0.024813
5825,0.0454905
5875,-0.024813
5925,0.0620324
5975,-0.0041355
6025,0.0206775
6075,0.00413549
6125,0.0206775
6175,0.0206775
6225,0.0041355
6275,-0.024813
6325,0.0785744
6375,0.033084
6409.67,-0.00551152
6690.35,-0.0213725
6970.79,0.0206548
7251.04,0.00221388
7531.27,-0.00664025
7811.65,-0.00958289
8092.45,0.0154485
8373.88,0.0110071
8655.95,-0.0109847
8938.65,0.00657486
9222.22,0.00727862
9507.06,0.0325803
9793.87,0.00287151
10083.7,0.00709252
10377.1,-0.00909919
10674.3,0.00761125
10974.6,-0.005479
11278.1,0.00610304
11584.5,0.00604312
11893.7,0.0133193
12205.2,-0.00264682
12518.6,-0.0111827
12834,0.00130712
13151.7,-0.00648159
13472.3,-0.0109127
13796.1,-0.00254074
14123.3,-0.00314377
14453.6,-0.0124675
14786.5,-0.00185664
15121.6,-0.0104578
15458.7,-4.75658e-10
15797.8,0.00182377
16139.1,0.00603636
16483.3,-0.00239172
16830.8,-0.00769898
17181.6,-0.00469323
17535.5,-0.00581837
17892.6,-0.0028805
18254.1,-0.00738394
18621.8,-0.00445599
18997.3,-0.0087081
19381.7,-0.00744644
19774.9,-0.00312032
20177,-0.0050839
20588.7,-0.00397105
21010.5,-0.00677659
21443.3,-0.0023581
21887.6,-0.00367486
22343.7,-0.000447568
22811.6,-0.000436383
23291.5,-0.00553132
23784,-0.00207175
24290.1,-0.00080605
24810.4,0
25345.8,-0.0038074
25897.4,0
26467.1,-0.00178426
27056.3,-0.000690524
27664.2,-0.000670464
28290.6,-0.000975185
28938,-0.000941744
29609.6,-0.000906387
30306.9,0.000291074
31030.3,0.000842383
31780.4,-0.00054151
32558.4,0.000521929
33365.8,-0.00125718
34205.9,0
35087.9,0.000456474
36021,0.0002153
37006.8,0
38047.9,0.000193053
39155.3,-0.000903859
40334.3,-0.000170308
41583.1,-0.000644395
42906.9,0
44312.5,-0.000571462
45804,-0.000269287
47381.4,-0.00012771
49039.3,-0.00048751
50772.1,0
