z,heating_rate
25,-0.00563707
75,-0.00470479
125,-0.00213899
175,-0.00338243
225,-0.00192174
275,-0.00252049
325,-0.00178053
375,-0.000554352
425,-0.000871473
475,-0.000372276
525,0.000343038
575,0.00042038
625,0.000236627
675,0.000284423
725,0.00030199
775,0.00123266
825,0.000751689
875,0.00126604
925,0.000849666
975,0.00185193
1025,0.00106969
1075,0.000986608
1125,0.00139381
1175,0.00189326
1225,0.0019994
1275,0.00209401
1325,0.00207252
1375,0.00218232
1425,0.00300256
1475,0.00216253
1525,0.00367541
1575,0.00633477
1625,0.00695662
1675,0.00651656
1725,0.00498017
1775,0.00505997
1825,0.00412517
1875,0.00193855
1925,0.00192618
1975,0.000761875
2025,0.000952151
2075,4.5714e-05
2125,-0.000129208
2175,-0.000359924
2225,0.000300137
2275,-0.000275866
2325,0.00153413
2375,0.00234454
2425,-0.00253648
2475,0.00116735
2525,0.00107487
2575,-0.00124833
2625,-0.00220929
2675,-0.00120411
2725,-0.00138009
2775,-0.00222511
2825,-0.00343881
2875,-0.00362654
2925,-0.00396452
2975,-0.00319775
3025,-0.00317444
3075,-0.00258661
3125,-0.00240735
3175,-0.00188563
3225,-0.00148665
3275,-0.000946251
3325,-0.00103091
3375,-0.000738149
3425,-0.000531637
3475,-0.000431329
3525,-0.000254054
3575,-0.000282492
3625,-0.000330827
3675,-0.00022195
3725,-1.80162e-05
3775,-0.000212996
3825,-8.28664e-05
3875,-0.000155937
3925,-0.00010113
3975,-1.6666e-05
4025,-0.000184608
4075,-7.31682e-05
4125,-0.000109025
4175,-4.64665e-05
4225,-4.0958e-05
4275,-4.04815e-05
4325,-5.74864e-05
4375,8.82541e-06
4425,-1.43175e-06
4475,1.77887e-05
4525,-1.07147e-05
4575,1.52329e-05
4625,1.40598e-05
4675,6.00801e-05
4725,-4.34007e-08
4775,-6.17425e-05
4825,2.223e-05
4875,8.47747e-05
4925,0.000106994
4975,-1.86322e-05
5025,0.000131315
5075,5.9143e-05
5125,5.91351e-05
5175,0.000207828
5225,7.87189e-05
5275,7.04543e-05
5325,4.85765e-05
5375,0.000133141
5425,0.00012435
5475,7.20229e-05
5525,0.000117824
5575,0.000114763
5625,0.000113687
5675,0.000120113
5725,0.00012357
5775,0.000167083
5825,0.000103006
5875,0.000162247
5925,0.000118054
5975,0.000141075
6025,0.000121103
6075,0.000164859
6125,0.000165151
6175,0.000130792
6225,0.000168627
6275,0.000100964
6325,0.000146447
6375,0.000129855
6409.67,6.81064e-05
6690.35,0.000102107
6970.79,0.00011777
7251.04,0.000134041
7531.27,0.000157508
7811.65,0.000136854
8092.45,0.00012137
8373.88,0.000111778
8655.95,0.000119061
8938.65,0.000113894
9222.22,0.000107603
9507.06,9.76131e-05
9793.87,7.32722e-05
10083.7,7.70305e-05
10377.1,7.96701e-05
10674.3,6.72512e-05
10974.6,4.20447e-05
11278.1,4.74986e-05
11584.5,3.59212e-05
11893.7,4.25104e-05
12205.2,4.43498e-05
12518.6,5.48276e-05
12834,4.64981e-05
13151.7,2.7413e-05
13472.3,4.97403e-05
13796.1,1.08265e-05
14123.3,2.2946e-05
14453.6,2.78495e-05
14786.5,1.97345e-05
15121.6,2.10882e-05
15458.7,2.27151e-05
15797.8,2.74058e-05
16139.1,2.49923e-05
16483.3,2.60328e-05
16830.8,1.84954e-05
17181.6,1.50621e-05
17535.5,1.69838e-05
17892.6,2.11259e-05
18254.1,1.01366e-05
18621.8,1.2559e-05
18997.3,3.09031e-05
19381.7,1.21761e-05
19774.9,1.57056e-05
20177,1.17998e-05
20588.7,5.29189e-06
21010.5,1.02608e-05
21443.3,6.19429e-06
21887.6,5.6225e-06
22343.7,2.78412e-06
22811.6,5.87258e-06
23291.5,6.6168e-06
23784,-2.48884e-06
24290.1,6.70485e-06
24810.4,4.44948e-06
25345.8,3.29429e-06
25897.4,4.67773e-06
26467.1,2.44212e-06
27056.3,2.09957e-06
27664.2,1.93836e-06
28290.6,6.00586e-07
28938,1.48204e-06
29609.6,2.23715e-06
30306.9,1.57124e-06
31030.3,9.12986e-07
31780.4,8.18262e-07
32558.4,2.9327e-06
33365.8,1.27638e-06
34205.9,5.00398e-07
35087.9,7.72534e-07
36021,4.31127e-07
37006.8,3.75953e-07
38047.9,-5.04763e-07
39155.3,-5.32477e-07
40334.3,-5.77252e-07
41583.1,3.64168e-07
42906.9,-1.01942e-06
44312.5,-2.01307e-06
45804,5.06143e-08
47381.4,-4.40859e-07
49039.3,0
50772.1,-2.45953e-07
