z,heating_rate
25,-0.0194401
75,-0.320565
125,-0.24018
175,0.877978
225,-0.169771
275,-0.503211
325,0.631397
375,0.0971338
425,0.556053
475,0.595091
525,-0.470431
575,0.255001
625,-0.456431
675,0.0769272
725,-0.100687
775,0.161736
825,-0.26703
875,-0.258394
925,-0.128447
975,1.25054
1025,-0.221062
1075,-0.461704
1125,-0.57096
1175,0.430224
1225,-0.519636
1275,-0.303928
1325,0.127044
1375,0.139433
1425,-0.0233739
1475,0.0809013
1525,0.121854
1575,-0.082736
1625,0.0276165
1675,0.144745
1725,0.0767136
1775,-0.312628
1825,0.202713
1875,0.415583
1925,-0.106389
1975,0.0867493
2025,1.174
2075,-0.515221
2125,-0.341256
2175,-0.182503
2225,0.247493
2275,-0.450419
2325,0.731606
2375,0.392349
2425,-0.357218
2475,-0.283792
2525,-0.853664
2575,0.66288
2625,-0.142137
2675,0.138449
2725,0.0788243
2775,-0.342061
2825,0.663351
2875,-0.137839
2925,-0.311264
2975,-0.275239
3025,-0.397426
3075,-0.34672
3125,-0.150168
3175,-0.103875
3225,-0.0881648
3275,0.0875791
3325,-0.149354
3375,0.0546926
3425,-0.134586
3475,0.368503
3525,0.134004
3575,-0.314387
3625,-0.124257
3675,0.0530819
3725,-0.255561
3775,0.0333799
3825,-0.246698
3875,0.14121
3925,0.010915
3975,-0.100605
4025,-0.2793
4075,0.265143
4125,-0.232236
4175,0.0137868
4225,0.118885
4275,-0.188702
4325,-0.018031
4375,0.283606
4425,0.0529723
4475,-0.151494
4525,-0.16977
4575,0.0846042
4625,0.123999
4675,0.0603027
4725,-0.00163043
4775,-0.108809
4825,-0.0290994
4875,0.118066
4925,-0.164385
4975,0.0911383
5025,-0.429959
5075,-0.323941
5125,-0.0751242
5175,-0.195997
5225,0.0592542
5275,-0.197147
5325,0.0385845
5375,-0.0172423
5425,-0.256811
5475,-0.182299
5525,0.375075
5575,0.00891035
5625,-0.0261371
5675,-0.034385
5725,0.125724
5775,-0.00662209
5825,0.172904
5875,0.0542475
5925,-0.182006
5975,-0.0926715
6025,0.0857796
6075,0.200388
6125,-0.0856697
6175,-0.0308065
6225,-0.068893
6275,0.200803
6325,-0.0361931
6375,0.0551585
6409.67,-0.0785161
6690.35,-0.041716
6970.79,-0.0863203
7251.04,-0.0135588
7531.27,-0.0146789
7811.65,-0.0471942
8092.45,-0.0405007
8373.88,-0.0533572
8655.95,-0.00723109
8938.65,0.0404664
9222.22,0.00160501
9507.06,-0.0047089
9793.87,0.0312285
10083.7,-0.00669084
10377.1,-0.0372514
10674.3,-0.0212359
10974.6,0.0103632
11278.1,-0.0339712
11584.5,-0.0740613
11893.7,-0.0281953
12205.2,-0.0165794
12518.6,-0.0216699
12834,0.00522464
13151.7,-0.015073
13472.3,0.00193371
13796.1,0.0332236
14123.3,0.0116059
14453.6,0.00180544
14786.5,-0.00647135
15121.6,-0.0424793
15458.7,0.0121019
15797.8,-0.00292178
16139.1,-0.0333994
16483.3,-0.031434
16830.8,-0.0310973
17181.6,-0.0014908
17535.5,-0.0067273
17892.6,0.00970889
18254.1,-0.00884083
18621.8,0.0159597
18997.3,-0.0155582
19381.7,0.00840979
19774.9,-0.0377632
20177,-0.0156876
20588.7,-0.00420578
21010.5,-0.0134193
21443.3,0.00651868
21887.6,-0.00477609
22343.7,-0.0175086
22811.6,-0.00844297
23291.5,-0.000522576
23784,0.000586292
24290.1,-0.00316369
24810.4,0.00290346
25345.8,-0.00204361
25897.4,-0.00285148
26467.1,0.000826434
27056.3,-0.000969172
27664.2,-0.000641494
28290.6,-0.00416438
28938,0
29609.6,-0.00190952
30306.9,-0.00270623
31030.3,-0.00590778
31780.4,-0.00202936
32558.4,0.00169686
33365.8,0.00323288
34205.9,0
35087.9,0
36021,0
37006.8,0
38047.9,0
39155.3,-0.00224979
40334.3,-0.00131857
41583.1,0
42906.9,0
44312.5,-0.00119404
45804,-0.00189432
47381.4,-0.000659322
49039.3,0
50772.1,-0.000306044
