z,heating_rate
25,-0.845683
75,-0.125891
125,1.69477
175,0.574857
225,-1.14244
275,0.810956
325,0.278192
375,-2.0203
425,0.919327
475,0.179267
525,0.623065
575,-1.34196
625,0.0138799
675,-0.0226234
725,1.5145
775,-0.546129
825,0.108612
875,-1.56827
925,1.39015
975,0.477493
1025,-1.11241
1075,-0.295469
1125,0.354648
1175,-0.441829
1225,0.18317
1275,0.871046
1325,-0.91154
1375,-0.305905
1425,0.118105
1475,0.200304
1525,0.711686
1575,-0.414887
1625,0.826655
1675,-0.696259
1725,-0.343486
1775,-0.0282222
1825,0.0439444
1875,0.571017
1925,0.244812
1975,0.245633
2025,-1.0319
2075,0.305537
2125,0.769929
2175,-0.525556
2225,-0.0826036
2275,-0.287468
2325,0.285356
2375,0.888162
2425,-0.640915
2475,-0.564516
2525,0.515106
2575,-0.456031
2625,0.337246
2675,-0.821665
2725,0.194
2775,0.00786724
2825,0.458672
2875,0.132567
2925,-0.382398
2975,0.194397
3025,0.0765809
3075,-0.191342
3125,0.0469483
3175,-0.423275
3225,0.109698
3275,0.165948
3325,-0.066516
3375,0.0934077
3425,0.0732807
3475,0.264003
3525,0.0474197
3575,-0.161877
3625,-0.124014
3675,0.236322
3725,-0.380867
3775,0.12945
3825,0.0268277
3875,-0.00191276
3925,-0.00290058
3975,-0.406425
4025,0.066579
4075,-0.187313
4125,-0.297052
4175,0.138285
4225,-0.0851562
4275,-0.0475841
4325,-0.0458838
4375,0.347596
4425,0.0463635
4475,-0.186167
4525,0.19414
4575,-0.334669
4625,-0.0111512
4675,0.0756876
4725,-0.000963453
4775,0.0750887
4825,-0.0633757
4875,-0.1662
4925,0.166821
4975,-0.134199
5025,0.0329669
5075,0.13429
5125,-0.142827
5175,-0.174563
5225,-0.15056
5275,-0.276945
5325,-0.130899
5375,0.121872
5425,-0.0404964
5475,0.255962
5525,0.265917
5575,0.0188564
5625,0.307055
5675,0.0826255
5725,0.138469
5775,-0.0250345
5825,-0.00646998
5875,-0.0474184
5925,0.187489
5975,-0.223163
6025,-0.136392
6075,0.0476241
6125,-0.0657665
6175,0.05231
6225,-0.0260184
6275,-0.0258108
6325,-0.0340905
6375,-0.0290519
6409.67,0.0222722
6690.35,0.0239502
6970.79,-0.0431764
7251.04,-0.0308801
7531.27,-0.0173949
7811.65,0.0606923
8092.45,-0.0302412
8373.88,-0.0090628
8655.95,-0.00113301
8938.65,0.0756142
9222.22,-0.0356474
9507.06,0.0523408
9793.87,-0.0081716
10083.7,0.0264777
10377.1,0.0574186
10674.3,-0.0514083
10974.6,0.00797098
11278.1,-0.0408559
11584.5,0.00849542
11893.7,-0.019167
12205.2,0.00416239
12518.6,0.0644917
12834,0.00141892
13151.7,-0.0184321
13472.3,0.0202861
13796.1,-0.0358714
14123.3,-0.00650851
14453.6,0.031218
14786.5,-0.0326886
15121.6,-0.00889331
15458.7,-0.0124422
15797.8,0
16139.1,0.04047
16483.3,-0.0182953
16830.8,-0.00995265
17181.6,0.000614456
17535.5,0.00500553
17892.6,-0.00366884
18254.1,0.00456952
18621.8,0
18997.3,-0.0213234
19381.7,0
19774.9,-0.00490359
20177,-0.0177834
20588.7,0.0191843
21010.5,-0.010689
21443.3,0.00166803
21887.6,-0.00725117
22343.7,0
22811.6,-0.00225407
23291.5,0.00557156
23784,0
24290.1,0
24810.4,0
25345.8,0
25897.4,0
26467.1,0
27056.3,0
27664.2,0.000150751
28290.6,0.0138081
28938,0
29609.6,-0.0128339
30306.9,0
31030.3,0
31780.4,-0.00480812
32558.4,0
33365.8,0
34205.9,0
35087.9,0
36021,0
37006.8,0
38047.9,0
39155.3,0
40334.3,0
41583.1,0
42906.9,0
44312.5,0
45804,0
47381.4,0
49039.3,0
50772.1,0
