z,heating_rate
25,6.52354
75,-1.09817
125,0.567661
175,-0.492104
225,-0.883347
275,0.0432521
325,0.651473
375,-0.0249462
425,-0.240489
475,-0.0347273
525,-0.195711
575,0.204774
625,-0.105259
675,-0.0611092
725,0.0944007
775,-0.0319455
825,-0.0192929
875,-0.048995
925,0.191224
975,-0.116027
1025,-0.0332915
1075,0.0458544
1125,-0.101041
1175,0.08112
1225,0.0320352
1275,-0.0616476
1325,-0.0366117
1375,0.00439697
1425,-0.00861452
1475,-0.0288048
1525,0.10804
1575,0.0102297
1625,-0.053751
1675,-0.0347273
1725,-0.0423547
1775,0.0501616
1825,0.0691853
1875,0.00852478
1925,0.00726851
1975,0.039214
2025,-0.0904524
2075,0.00224334
2125,-0.0106784
2175,-0.01014
2225,0.00394834
2275,-0.0660446
2325,0.056802
2375,0.0224336
2425,-0.0245872
2475,-0.0152549
2525,-0.0230618
2575,0.0338299
2625,0.0617374
2675,0.0078069
2725,-0.0502513
2775,0.0975415
2825,-0.116296
2875,-0.0529434
2925,0.124821
2975,-0.076723
3025,-0.0847094
3075,0.214376
3125,-0.0372398
3175,-0.122039
3225,0.0559944
3275,-0.0478285
3325,0.0830044
3375,-0.0512384
3425,0.0830942
3475,-0.0948494
3525,-0.0439699
3575,0.119437
3625,-0.0340094
3675,-0.00358937
3725,-0.0381372
3775,0.0357144
3825,-0.0623655
3875,0.0107681
3925,0.0413676
3975,-0.0169598
4025,-0.037868
4075,0.166906
4125,-0.181264
4175,0.177136
4225,-0.0988875
4275,-0.0274588
4325,0.027369
4375,-0.0217158
4425,0.0138191
4475,0.0223439
4525,-0.124821
4575,0.096016
4625,0.0240489
4675,-0.0576096
4725,-0.115129
4775,0.0975414
4825,0.0194724
4875,0.0262922
4925,-0.0425342
4975,-0.0419958
5025,0.0340991
5075,-0.0455851
5125,-0.0381372
5175,-0.0197416
5225,-0.0188443
5275,-0.0109476
5325,-0.0305097
5375,-0.0253051
5425,0.00161522
5475,0.0739413
5525,0.0328428
5575,0.0235104
5625,-0.0467517
5675,0.00188443
5725,0.0199211
5775,-0.0337402
5825,-0.0413676
5875,-0.0214466
5925,0.100144
5975,-0.0411882
6025,0.0265614
6075,0.079774
6125,0.0247667
6175,0.0437905
6225,0.095657
6275,0.0847094
6325,0.0620066
6375,0.130923
6409.67,-0.15245
6690.35,-0.046983
6970.79,-0.0404323
7251.04,-0.053018
7531.27,-0.0703452
7811.65,-0.0786956
8092.45,-0.0816799
8373.88,-0.0929559
8655.95,-0.119748
8938.65,-0.119712
9222.22,-0.129697
9507.06,-0.130298
9793.87,-0.128385
10083.7,-0.120317
10377.1,-0.0862812
10674.3,-0.064515
10974.6,-0.0467671
11278.1,-0.0436716
11584.5,-0.0404746
11893.7,-0.0365887
12205.2,-0.0321621
12518.6,-0.02495
12834,-0.0247748
13151.7,-0.0225308
13472.3,-0.0211858
13796.1,-0.0220385
14123.3,-0.0195506
14453.6,-0.0195861
14786.5,-0.0183707
15121.6,-0.0163248
15458.7,-0.0139366
15797.8,-0.0132966
16139.1,-0.0128623
16483.3,-0.0105611
16830.8,-0.0103447
17181.6,-0.00983996
17535.5,-0.00876179
17892.6,-0.00777535
18254.1,-0.00709904
18621.8,-0.00652649
18997.3,-0.0055269
19381.7,-0.00567829
19774.9,-0.00502157
20177,-0.00457802
20588.7,-0.00402827
21010.5,-0.0037916
21443.3,-0.00312122
21887.6,-0.00258157
22343.7,-0.00248617
22811.6,-0.00175175
23291.5,-0.00168031
23784,-0.00154642
24290.1,-0.00175776
24810.4,-0.00109698
25345.8,-0.00112357
25897.4,-0.000761006
26467.1,-0.000689144
27056.3,-0.000719204
27664.2,-0.000603748
28290.6,-0.000380883
28938,-0.000340576
29609.6,-0.000406458
30306.9,-0.0002779
31030.3,-0.000286364
31780.4,-0.000229125
32558.4,-0.000209515
33365.8,-0.000103661
34205.9,-9.41357e-05
35087.9,-0.000113906
36021,-0.000107449
37006.8,-7.98759e-05
38047.9,-8.37796e-06
39155.3,-3.53025e-05
40334.3,-2.95636e-05
41583.1,-5.24343e-05
42906.9,-3.61847e-05
44312.5,-9.29994e-06
45804,-1.46079e-05
47381.4,-8.31338e-06
49039.3,-2.64457e-06
50772.1,-1.01449e-05
