z,heating_rate
25,-0.0746615
75,0.0221252
125,0.00641078
175,0.00291429
225,0.00099019
275,0.000751687
325,0.000298799
375,0.000940613
425,0.000501124
475,0.00085352
525,0.000447528
575,0.00071082
625,0.000546681
675,0.000597598
725,0.000503134
775,0.000460257
825,0.000600277
875,0.00042408
925,0.000580179
975,0.000208355
1025,0.000714169
1075,0.000267311
1125,0.000866249
1175,0.000268651
1225,0.00102771
1275,0.000353065
1325,0.001224
1375,0.000596258
1425,0.00144509
1475,0.00158176
1525,0.00288415
1575,0.00249624
1625,0.00127224
1675,0.000155429
1725,-0.00112418
1775,-0.000999569
1825,-0.00164875
1875,-0.00178743
1925,-0.00148662
1975,-0.00146251
2025,-0.000887352
2075,-0.00140154
2125,-0.00137441
2175,-0.00124511
2225,-0.00137508
2275,-0.000699095
2325,-0.000668613
2375,0.000150404
2425,0.00117141
2475,0.00221486
2525,0.00352797
2575,0.0043557
2625,0.00548524
2675,0.00509432
2725,0.00291362
2775,-0.000831411
2825,-0.00607814
2875,-0.0119553
2925,-0.0177092
2975,-0.0223325
3025,-0.02609
3075,-0.0291228
3125,-0.0312134
3175,-0.0323761
3225,-0.0329426
3275,-0.0325895
3325,-0.0316991
3375,-0.0306617
3425,-0.029219
3475,-0.0277287
3525,-0.0265338
3575,-0.0258712
3625,-0.0252927
3675,-0.0247343
3725,-0.0241739
3775,-0.0233813
3825,-0.0225004
3875,-0.0214773
3925,-0.0203652
3975,-0.0194102
4025,-0.0184525
4075,-0.017054
4125,-0.0160822
4175,-0.0153573
4225,-0.0149476
4275,-0.0147688
4325,-0.0146673
4375,-0.0147339
4425,-0.0148053
4475,-0.0148636
4525,-0.0149855
4575,-0.0151031
4625,-0.0151225
4675,-0.0151634
4725,-0.0151573
4775,-0.0149594
4825,-0.014621
4875,-0.0141137
4925,-0.0134625
4975,-0.0127822
5025,-0.0120509
5075,-0.011245
5125,-0.0104467
5175,-0.00961164
5225,-0.00865981
5275,-0.00763411
5325,-0.00655632
5375,-0.00547703
5425,-0.00451146
5475,-0.00343669
5525,-0.00222625
5575,-0.000949155
5625,0.000399794
5675,0.00165596
5725,0.00285735
5775,0.00404249
5825,0.00517605
5875,0.00637376
5925,0.00752574
5975,0.00867304
6025,0.00982318
6075,0.010871
6125,0.0118185
6175,0.0126747
6225,0.013558
6275,0.0144658
6325,0.0152917
6375,0.0160703
6409.67,-0.0133813
6690.35,-0.00671544
6970.79,-0.000742026
7251.04,0.00226358
7531.27,0.00434572
7811.65,0.00588047
8092.45,0.00656468
8373.88,0.00716077
8655.95,0.00843322
8938.65,0.00936763
9222.22,0.00959541
9507.06,0.00916663
9793.87,0.00741264
10083.7,0.00440247
10377.1,0.00125975
10674.3,-0.000714889
10974.6,-0.00191386
11278.1,-0.0027401
11584.5,-0.00349629
11893.7,-0.00368383
12205.2,-0.00334581
12518.6,-0.00277787
12834,-0.00243641
13151.7,-0.0026292
13472.3,-0.003128
13796.1,-0.00382153
14123.3,-0.00438467
14453.6,-0.00456745
14786.5,-0.00443138
15121.6,-0.00421989
15458.7,-0.0039571
15797.8,-0.00378159
16139.1,-0.00394024
16483.3,-0.00423883
16830.8,-0.00454271
17181.6,-0.00459245
17535.5,-0.00412693
17892.6,-0.0035211
18254.1,-0.00325714
18621.8,-0.00336145
18997.3,-0.00357478
19381.7,-0.00348249
19774.9,-0.0031106
20177,-0.0027201
20588.7,-0.00244987
21010.5,-0.00229465
21443.3,-0.00219774
21887.6,-0.00212269
22343.7,-0.00201966
22811.6,-0.00186773
23291.5,-0.001713
23784,-0.00159933
24290.1,-0.00149391
24810.4,-0.0013447
25345.8,-0.00121131
25897.4,-0.00114389
26467.1,-0.00114165
27056.3,-0.00109423
27664.2,-0.00096621
28290.6,-0.000861668
28938,-0.000817234
29609.6,-0.000808815
30306.9,-0.000771311
31030.3,-0.000703709
31780.4,-0.000607129
32558.4,-0.000516677
33365.8,-0.000438249
34205.9,-0.000398255
35087.9,-0.000424216
36021,-0.000460108
37006.8,-0.000441659
38047.9,-0.000436225
39155.3,-0.000451987
40334.3,-0.000437534
41583.1,-0.000412152
42906.9,-0.000389075
44312.5,-0.00034822
45804,-0.000296532
47381.4,-0.000234643
49039.3,-0.000173191
50772.1,-0.000124664
