z,heating_rate
25,-0.0168577
75,-0.016831
125,-0.0150749
175,-0.0111567
225,-0.0121507
275,-0.0100245
325,-0.011666
375,-0.00448876
425,-0.00694294
475,-0.00506587
525,-0.00359955
575,-0.00331072
625,-0.00254992
675,-0.00375502
725,-0.000973752
775,-0.00117425
825,-0.00136999
875,0.00102921
925,0.00324172
975,0.00471262
1025,0.00364972
1075,0.00650208
1125,0.0049927
1175,0.00612595
1225,0.00707828
1275,0.00578637
1325,0.00690835
1375,0.00654755
1425,0.008223
1475,0.0105843
1525,0.0923589
1575,0.343338
1625,0.5865
1675,0.702038
1725,0.658731
1775,0.569426
1825,0.416556
1875,0.338457
1925,0.315437
1975,0.222657
2025,0.130826
2075,0.147612
2125,0.0743997
2175,0.0605464
2225,0.0449362
2275,-0.0224385
2325,0.00273294
2375,-0.0341424
2425,-0.0648383
2475,-0.114772
2525,-0.160213
2575,-0.251858
2625,-0.330375
2675,-0.483285
2725,-0.554317
2775,-0.78501
2825,-0.867638
2875,-0.946239
2925,-0.968469
2975,-0.900821
3025,-0.813109
3075,-0.703139
3125,-0.583461
3175,-0.451049
3225,-0.336372
3275,-0.245021
3325,-0.183666
3375,-0.124411
3425,-0.0667003
3475,-0.0368706
3525,-0.0201677
3575,-0.0111487
3625,-0.00701167
3675,-0.00272477
3725,-0.00250639
3775,-0.0021712
3825,-0.00144605
3875,-0.00206759
3925,-0.00242849
3975,-0.00157681
4025,-0.00149989
4075,-0.0019397
4125,-0.00138979
4175,-0.00196811
4225,-0.00229375
4275,-0.00176581
4325,-0.000785515
4375,-0.00120942
4425,-0.00130177
4475,-0.000937687
4525,-0.000837611
4575,-0.000902009
4625,-0.00100797
4675,-0.00129668
4725,-0.000996688
4775,-0.000685246
4825,-0.000771113
4875,-0.000821394
4925,-0.00148993
4975,-0.00066414
5025,-0.000949313
5075,-0.00067849
5125,-0.000623184
5175,-0.000905659
5225,-0.000307201
5275,-0.00122718
5325,-0.000700214
5375,3.55054e-05
5425,-0.00042504
5475,0.000189198
5525,-0.000273018
5575,-0.000152258
5625,-0.000176261
5675,-0.00074232
5725,8.56745e-05
5775,-5.58074e-05
5825,-0.000401418
5875,-0.000543189
5925,2.25083e-05
5975,-0.000288744
6025,-0.000157611
6075,-0.000254622
6125,1.9677e-05
6175,-7.49315e-05
6225,-0.000622538
6275,-0.000177137
6325,0.00020817
6375,-0.000136969
6409.67,-0.000236381
6690.35,-0.000138531
6970.79,-1.80121e-05
7251.04,0.000151204
7531.27,0.000293144
7811.65,0.000151813
8092.45,0.000129463
8373.88,7.08986e-05
8655.95,0.000368107
8938.65,0.000487428
9222.22,0.000362916
9507.06,0.000391008
9793.87,0.00026626
10083.7,0.000529175
10377.1,0.000445256
10674.3,0.000644986
10974.6,0.000273581
11278.1,0.000106761
11584.5,0.000258381
11893.7,0.000391808
12205.2,0.000404477
12518.6,0.00039516
12834,0.000410132
13151.7,0.000422468
13472.3,0.000326058
13796.1,0.000426548
14123.3,0.000276874
14453.6,-7.23484e-05
14786.5,0.000194113
15121.6,-0.000116702
15458.7,0.000397784
15797.8,0.00032379
16139.1,0.000287741
16483.3,0.000185405
16830.8,0.000255723
17181.6,0.000228969
17535.5,0.000164258
17892.6,0.000501408
18254.1,0.000122091
18621.8,0.000221466
18997.3,0.00029982
19381.7,0.000286617
19774.9,0.00025956
20177,0.000168547
20588.7,0.000253974
21010.5,0.000290774
21443.3,0.000102266
21887.6,0.000254744
22343.7,9.80556e-05
22811.6,0.000242971
23291.5,0.000167969
23784,0.00016915
24290.1,0.000155198
24810.4,7.18452e-05
25345.8,0.000136875
25897.4,0.000140597
26467.1,0.000106802
27056.3,6.09363e-05
27664.2,6.54692e-05
28290.6,0.000102139
28938,8.13446e-05
29609.6,3.20821e-05
30306.9,5.20466e-05
31030.3,6.61698e-05
31780.4,1.10088e-05
32558.4,3.84623e-05
33365.8,4.38708e-06
34205.9,1.50918e-05
35087.9,3.86467e-07
36021,3.87521e-06
37006.8,-1.28461e-05
38047.9,-9.49964e-06
39155.3,-2.36031e-05
40334.3,-1.64453e-05
41583.1,-1.19004e-06
42906.9,-6.71089e-06
44312.5,-2.56766e-06
45804,-2.23863e-06
47381.4,-4.49527e-06
49039.3,1.38024e-06
50772.1,-2.54958e-06
