z,heating_rate
25,-0.124021
75,-0.0778467
125,-0.109864
175,-0.0632301
225,-0.0362619
275,-0.0372884
325,-0.045839
375,-0.0427429
425,-0.0297875
475,-0.00417589
525,0.00401929
575,-0.0053378
625,-0.0474714
675,-0.0165309
725,-0.00342174
775,-0.0295353
825,-0.0299891
875,0.0363383
925,0.00200196
975,0.00912318
1025,-0.00947154
1075,0.0224151
1125,0.0413987
1175,0.0352217
1225,-0.00775896
1275,0.0189599
1325,-0.0087498
1375,0.0497563
1425,0.0561259
1475,0.0332911
1525,0.139967
1575,0.40597
1625,0.623505
1675,0.762383
1725,0.416008
1775,0.345163
1825,0.31045
1875,0.529815
1925,0.120367
1975,0.222185
2025,-0.242911
2075,-0.0588489
2125,-0.188999
2175,0.299761
2225,-0.233201
2275,0.0691839
2325,-0.236769
2375,-0.0242395
2425,-0.275233
2475,-0.188273
2525,-0.317061
2575,-0.463819
2625,-1.2071
2675,-0.907571
2725,-0.99007
2775,-1.5723
2825,-1.44933
2875,-1.76595
2925,-1.6305
2975,-1.39267
3025,-1.24925
3075,-1.06951
3125,-0.872753
3175,-0.663928
3225,-0.517439
3275,-0.425833
3325,-0.285333
3375,-0.208955
3425,-0.118977
3475,-0.0762913
3525,-0.0346924
3575,-0.0459198
3625,-0.0267161
3675,-0.0222219
3725,-0.0232954
3775,-0.0128616
3825,-0.0179228
3875,-0.0123168
3925,-0.0145545
3975,-0.0252523
4025,-0.0153916
4075,-0.0151181
4125,-0.0126007
4175,-0.0159088
4225,-0.012375
4275,-0.0155097
4325,-0.00857684
4375,-0.0187125
4425,-0.0172246
4475,-0.00245881
4525,-0.013703
4575,-0.0165255
4625,-0.0149905
4675,-0.00993947
4725,-0.0136332
4775,-0.0103045
4825,-0.0147344
4875,-0.0081179
4925,-0.0129476
4975,-0.00767278
5025,-0.00223892
5075,-0.00756448
5125,-0.00698529
5175,-0.00859878
5225,-0.00935284
5275,-0.00854421
5325,-0.0075772
5375,-0.00608739
5425,-0.00187867
5475,-0.00524443
5525,-0.0037984
5575,-0.0110007
5625,-0.00704742
5675,-0.010104
5725,-0.00282231
5775,-0.00801096
5825,-0.00428947
5875,-0.000160561
5925,-0.00101667
5975,-0.00663653
6025,-0.00223929
6075,-0.00718388
6125,-0.00301622
6175,0.000118589
6225,-0.00277231
6275,-0.00298718
6325,-0.00638654
6375,-0.00259979
6409.67,-0.00362234
6690.35,-0.00207186
6970.79,-0.00214416
7251.04,-0.00166665
7531.27,0.00063416
7811.65,-0.00135234
8092.45,-0.000918917
8373.88,0.000427863
8655.95,0.00117172
8938.65,0.000116855
9222.22,-0.00156154
9507.06,0.00185856
9793.87,-0.00094207
10083.7,0.00131694
10377.1,0.000101542
10674.3,0.00049818
10974.6,0.00011449
11278.1,0.000476036
11584.5,-0.000636775
11893.7,0.000372657
12205.2,0.000392089
12518.6,0.000854665
12834,0.000301339
13151.7,0.000384164
13472.3,-0.000732374
13796.1,-0.000350131
14123.3,-0.00025831
14453.6,1.62122e-05
14786.5,-0.000365543
15121.6,-0.000492012
15458.7,0.000341382
15797.8,-8.53222e-05
16139.1,-0.000327289
16483.3,0.000121807
16830.8,0.00022463
17181.6,5.38427e-05
17535.5,-3.7415e-05
17892.6,-0.000460882
18254.1,0.000728308
18621.8,-1.17832e-06
18997.3,0.000816062
19381.7,0.000270829
19774.9,0.000211267
20177,-9.03671e-05
20588.7,-8.5114e-05
21010.5,-0.000207775
21443.3,-0.000179078
21887.6,0.000140199
22343.7,9.8803e-05
22811.6,-1.36868e-05
23291.5,-0.000162932
23784,-0.000167599
24290.1,0.000106217
24810.4,-1.4898e-05
25345.8,-0.000156656
25897.4,-0.000101668
26467.1,-9.67256e-05
27056.3,-0.000110581
27664.2,-4.81756e-05
28290.6,-8.47002e-05
28938,0.000170954
29609.6,-4.07207e-05
30306.9,-2.26106e-05
31030.3,-1.2091e-05
31780.4,-1.31855e-05
32558.4,-3.66326e-05
33365.8,3.83052e-07
34205.9,-2.59133e-05
35087.9,2.5079e-05
36021,-1.56934e-05
37006.8,-1.49928e-05
38047.9,-1.24488e-05
39155.3,1.80858e-05
40334.3,-8.37915e-06
41583.1,-6.21307e-06
42906.9,-4.99545e-06
44312.5,-3.83789e-06
45804,-2.52056e-06
47381.4,-1.9395e-06
49039.3,-1.25495e-06
50772.1,-6.09054e-07
