z,heating_rate
25,2.99394
75,2.452
125,2.06475
175,1.77142
225,1.54604
275,1.36067
325,1.19752
375,1.07165
425,0.9613
475,0.862712
525,0.78318
575,0.713851
625,0.65489
675,0.598752
725,0.552089
775,0.511029
825,0.475234
875,0.440471
925,0.412032
975,0.388835
1025,1.09638
1075,0.121887
1125,0.111687
1175,0.0852144
1225,0.0730782
1275,0.0568335
1325,0.0470235
1375,-2.06059
1425,0.156385
1475,0.142202
1525,0.131265
1575,0.119935
1625,0.112348
1675,0.103887
1725,0.0964577
1775,0.0886822
1825,0.0833059
1875,0.0781452
1925,0.0718216
1975,0.066634
2025,0.0630524
2075,0.0580112
2125,0.0549071
2175,0.0507747
2225,0.0480134
2275,0.0445858
2325,0.0413315
2375,0.0399181
2425,0.0370143
2475,0.0347459
2525,0.0327779
2575,0.0304672
2625,0.0289883
2675,0.027005
2725,0.0253065
2775,0.0241319
2825,0.022603
2875,0.0206773
2925,0.020065
2975,0.0183166
3025,0.017346
3075,0.0160251
3125,0.0154551
3175,0.0146887
3225,0.0137567
3275,0.0130866
3325,0.0120005
3375,0.0115499
3425,0.0109337
3475,0.0103329
3525,0.00920834
3575,0.00911209
3625,0.00807226
3675,0.00809922
3725,0.00747913
3775,0.00686676
3825,0.00676667
3875,0.00630835
3925,0.00591555
3975,0.00534937
4025,0.00531859
4075,0.0047486
4125,0.00471779
4175,0.00433268
4225,0.00419017
4275,0.00427102
4325,0.00357012
4375,0.0037049
4425,0.0033891
4475,0.00306945
4525,0.00279987
4575,0.00288074
4625,0.00287688
4675,0.00244554
4725,0.00227223
4775,0.00206428
4825,0.00196415
4875,0.00194489
4925,0.00196413
4975,0.00187556
