z,heating_rate
25,-0.00922759
75,0.00396463
125,0.000862781
175,0.000572274
225,0.000215159
275,0.000367836
325,0.000159165
375,0.000311996
425,0.000164672
475,0.000282367
525,0.000168594
575,0.000246546
625,0.000191479
675,0.000218836
725,0.000200752
775,0.000185076
825,0.000224576
875,0.00016695
925,0.000241575
975,0.000135085
1025,0.000268419
1075,0.000117446
1125,0.000296848
1175,0.000105661
1225,0.000330204
1275,0.000110411
1325,0.000358048
1375,0.000145971
1425,0.000365444
1475,0.000233104
1525,0.000385367
1575,0.000261985
1625,0.00014627
1675,0.000174534
1725,2.93994e-05
1775,0.000177915
1825,7.89425e-05
1875,0.000110474
1925,0.000162862
1975,5.32868e-05
2025,0.000186448
2075,6.05974e-05
2125,0.000113062
2175,0.000108176
2225,2.04752e-05
2275,0.000149552
2325,3.38654e-05
2375,0.000136195
2425,0.000133894
2475,0.000130157
2525,0.000247669
2575,0.000166764
2625,0.000299556
2675,0.000313385
2725,0.000262796
2775,0.000257316
2825,0.000188766
2875,0.000109777
2925,4.1731e-05
2975,2.18415e-05
3025,-2.12207e-05
3075,-4.53699e-05
3125,8.28667e-06
3175,9.58459e-06
3225,-4.5251e-05
3275,-2.12153e-05
3325,3.91815e-05
3375,3.38778e-06
3425,-2.39757e-05
3475,5.08963e-05
3525,7.06608e-05
3575,1.99075e-05
3625,4.62182e-05
3675,1.14809e-05
3725,-4.0196e-05
3775,1.56515e-05
3825,-3.96173e-05
3875,-5.50904e-05
3925,3.3189e-05
3975,5.4011e-06
4025,2.98657e-05
4075,8.94106e-05
4125,1.31624e-05
4175,8.96164e-05
4225,8.90726e-05
4275,4.96803e-05
4325,0.000123801
4375,6.15609e-05
4425,4.89163e-05
4475,0.000105006
4525,5.50862e-05
4575,2.20237e-05
4625,9.06653e-05
4675,5.24306e-05
4725,2.21396e-05
4775,6.02626e-05
4825,9.2121e-06
4875,-1.86279e-05
4925,3.93817e-05
4975,1.77348e-05
5025,-1.68391e-05
5075,3.70907e-05
5125,1.4957e-05
5175,-4.20255e-05
5225,7.5643e-06
5275,-8.94189e-06
5325,-1.29646e-05
5375,7.37671e-05
5425,-8.19496e-06
5475,-1.34376e-05
5525,2.13201e-05
5575,-2.60124e-05
5625,5.74941e-05
5675,2.61582e-05
5725,8.21184e-06
5775,5.8995e-05
5825,-1.83967e-05
5875,5.19128e-05
5925,2.4966e-05
5975,2.15349e-05
6025,7.88066e-05
6075,3.81414e-05
6125,8.00935e-05
6175,3.43979e-05
6225,4.31806e-05
6275,0.000162736
6325,0.000283359
6375,0.0158031
6409.67,-0.00782869
6690.35,0.00016138
6970.79,0.000227501
7251.04,0.000193775
7531.27,0.00016543
7811.65,0.000177083
8092.45,0.000100805
8373.88,-7.14747e-06
8655.95,7.04245e-05
8938.65,0.000119626
9222.22,0.000134447
9507.06,0.00020763
9793.87,0.000246583
10083.7,9.12094e-05
10377.1,-0.000109482
10674.3,-7.51148e-05
10974.6,-2.79057e-05
11278.1,-7.63922e-06
11584.5,-0.000124753
11893.7,-0.00012469
12205.2,-5.28185e-05
12518.6,5.10745e-05
12834,0.000136667
13151.7,9.80498e-05
13472.3,5.10227e-05
13796.1,-1.29229e-05
14123.3,-0.00010876
14453.6,-0.000107661
14786.5,-7.77345e-05
15121.6,-2.12752e-05
15458.7,2.99167e-05
15797.8,9.00921e-05
16139.1,0.000118081
16483.3,2.46733e-05
16830.8,-8.59223e-05
17181.6,-0.000190732
17535.5,-5.23087e-05
17892.6,0.000133417
18254.1,0.000165859
18621.8,6.74803e-05
18997.3,-0.000134415
19381.7,-0.000145762
19774.9,-1.55525e-05
20177,5.94957e-05
20588.7,5.9862e-05
21010.5,3.39421e-05
21443.3,1.40611e-05
21887.6,-1.35013e-05
22343.7,-3.5753e-05
22811.6,-1.96099e-05
23291.5,2.66314e-05
23784,2.36867e-05
24290.1,-8.59945e-06
24810.4,1.14169e-05
25345.8,4.44805e-05
25897.4,8.11089e-05
26467.1,-4.30731e-05
27056.3,-0.00013089
27664.2,2.14683e-05
28290.6,0.000100832
28938,8.21892e-05
29609.6,-4.28378e-05
30306.9,-5.78516e-05
31030.3,-8.72515e-06
31780.4,-1.00308e-05
32558.4,-1.16202e-05
33365.8,0.000119632
34205.9,0.000364744
35087.9,0.000229635
36021,-0.000181358
37006.8,0.000347696
38047.9,0.000636807
39155.3,-0.00012027
40334.3,-0.000158088
41583.1,0.000514413
42906.9,3.16271e-05
44312.5,-6.87182e-05
45804,-0.00100148
47381.4,-0.00143483
49039.3,-0.00186048
50772.1,-0.00339486
