z,heating_rate
50,2.20684e-07
150,0
250,0
350,0
450,0
550,0
650,0
750,0
850,1.71797e-06
950,1.71797e-06
1050,0
1150,1.71797e-06
1250,0
1350,0
1450,0
1550,1.71797e-06
1650,0
1750,1.71797e-06
1850,0
1950,5.1539e-06
2050,3.43594e-06
2150,0
2250,1.71797e-06
2350,1.71797e-06
2450,1.71797e-06
2550,0
2650,3.43594e-06
2750,1.71797e-06
2850,8.58984e-06
2950,6.87187e-06
3050,5.1539e-06
3150,1.71797e-06
3250,1.20258e-05
3350,1.37437e-05
3450,1.71797e-05
3550,2.06156e-05
3650,2.74875e-05
3750,2.74875e-05
3850,1.88976e-05
3950,1.20258e-05
4050,4.98211e-05
4150,4.46672e-05
4250,5.4975e-05
4350,5.1539e-05
4450,9.27702e-05
4550,0.000113386
4650,0.000134001
4750,0.000164925
4850,0.000243951
4950,-0.0023141
5050,0.000273157
5150,0.000163207
5250,0.000123694
5350,9.27702e-05
5450,7.04367e-05
5550,5.1539e-05
5650,8.24624e-05
5750,4.81031e-05
5850,3.60773e-05
5950,2.23336e-05
6050,3.26414e-05
6150,1.88976e-05
6250,2.06156e-05
6350,1.03078e-05
6450,1.71797e-05
6550,1.71797e-05
6650,1.37437e-05
6750,6.87187e-06
6850,5.1539e-06
6950,1.03078e-05
7050,8.58984e-06
7150,3.43594e-06
7250,3.43594e-06
7350,1.71797e-06
7450,3.43594e-06
7550,5.1539e-06
7650,0
7750,3.43594e-06
7850,0
7950,1.71797e-06
8050,1.71797e-06
8150,3.43594e-06
8250,0
8350,0
8450,0
8550,1.71797e-06
8650,0
8750,0
8850,0
8950,0
9050,1.71797e-06
9150,0
9250,0
9350,0
9450,3.43594e-06
9550,0
9650,1.71797e-06
9750,0
9850,-5.1539e-06
