z,heating_rate
25,-0.0200897
75,-0.01834
125,-0.0128826
175,-0.0127798
225,-0.0109364
275,-0.00975159
325,-0.00839885
375,-0.00697118
425,-0.00651684
475,-0.00283627
525,-0.00248398
575,-0.00254045
625,-0.00285613
675,0.000362711
725,0.000645447
775,0.00294406
825,0.00521847
875,0.00362728
925,0.00428146
975,0.00650412
1025,0.00552677
1075,0.00754109
1125,0.00598009
1175,0.006609
1225,0.00667299
1275,0.00889541
1325,0.00771009
1375,0.0110961
1425,0.00896563
1475,0.0120487
1525,0.021982
1575,0.0452103
1625,0.0628505
1675,0.0585486
1725,0.0504983
1775,0.0280267
1825,0.0195805
1875,0.0150022
1925,0.0113167
1975,0.0102848
2025,0.00432845
2075,0.00180822
2125,-0.00244138
2175,0.00437509
2225,0.00731159
2275,0.00145179
2325,0.00386595
2375,0.00580537
2425,-0.00417841
2475,0.00442585
2525,0.00471408
2575,-0.0022184
2625,-0.00585771
2675,-0.00425779
2725,-0.00567203
2775,-0.0156877
2825,-0.0146901
2875,-0.0188093
2925,-0.0206062
2975,-0.0190957
3025,-0.0155545
3075,-0.015347
3125,-0.0143196
3175,-0.0103393
3225,-0.00846168
3275,-0.00725221
3325,-0.00752155
3375,-0.00511422
3425,-0.00457504
3475,-0.00397504
3525,-0.00301513
3575,-0.00350831
3625,-0.00178256
3675,-0.00235031
3725,-0.00265975
3775,-0.000726549
3825,-0.00123298
3875,-0.00217297
3925,-0.00160671
3975,-0.000882086
4025,0.000672496
4075,-0.00116722
4125,-0.000383998
4175,-0.0011178
4225,-0.00104612
4275,-0.000279357
4325,-0.00104847
4375,-0.00111289
4425,0.000153796
4475,-0.000895423
4525,0.00017786
4575,0.000314083
4625,0.000585247
4675,0.00036748
4725,-1.38303e-05
4775,0.00136502
4825,0.000103367
4875,0.000946356
4925,0.00129689
4975,6.82021e-05
5025,0.000711613
5075,0.00174136
5125,0.000473777
5175,0.00127988
5225,0.00106331
5275,0.000980467
5325,0.000596837
5375,0.000796972
5425,0.000913815
5475,0.0012514
5525,0.00136708
5575,0.00172412
5625,0.00104234
5675,0.00139956
5725,0.000813031
5775,0.000865219
5825,0.00152669
5875,0.00130863
5925,0.00125464
5975,0.00149487
6025,0.00272511
6075,0.00167374
6125,0.00226851
6175,0.00203549
6225,0.00137852
6275,0.0023399
6325,0.00190293
6375,0.00249021
6409.67,0.000325867
6690.35,0.000991913
6970.79,0.000866208
7251.04,0.0013822
7531.27,0.00121923
7811.65,0.00143192
8092.45,0.00119356
8373.88,0.00126856
8655.95,0.00153512
8938.65,0.00130011
9222.22,0.00114536
9507.06,0.00138706
9793.87,0.00158166
10083.7,0.000736105
10377.1,0.00057502
10674.3,0.000766433
10974.6,0.000401645
11278.1,0.000163381
11584.5,4.85668e-05
11893.7,0.000248782
12205.2,0.000204519
12518.6,1.30043e-05
12834,7.34999e-05
13151.7,0.000126191
13472.3,0.00013098
13796.1,-0.000191949
14123.3,-3.80253e-05
14453.6,4.01391e-06
14786.5,-0.000164977
15121.6,-0.000254944
15458.7,-0.000106959
15797.8,-0.000162087
16139.1,-1.34698e-06
16483.3,5.46071e-07
16830.8,3.39152e-07
17181.6,1.62432e-06
17535.5,-8.3292e-06
17892.6,6.6839e-07
18254.1,2.83446e-06
18621.8,1.06787e-06
18997.3,6.32389e-07
19381.7,2.47843e-06
19774.9,4.96387e-07
20177,5.00959e-06
20588.7,6.59314e-07
21010.5,9.51605e-07
21443.3,-1.32197e-05
21887.6,9.33736e-07
22343.7,9.16817e-07
22811.6,2.69845e-06
23291.5,3.26598e-06
23784,1.15534e-06
24290.1,6.87569e-07
24810.4,7.68751e-07
25345.8,2.01662e-06
25897.4,-1.27126e-05
26467.1,3.9714e-06
27056.3,2.04206e-07
27664.2,-5.17368e-06
28290.6,1.84298e-06
28938,4.53968e-07
29609.6,1.78867e-06
30306.9,1.86577e-07
31030.3,6.97857e-07
31780.4,-2.41344e-06
32558.4,1.12403e-06
33365.8,2.0785e-07
34205.9,2.12308e-07
35087.9,1.29657e-06
36021,0
37006.8,4.67558e-08
38047.9,0
39155.3,3.55426e-08
40334.3,0
41583.1,6.0582e-08
42906.9,0
44312.5,0
45804,0
47381.4,0
49039.3,0
50772.1,0
