z,heating_rate
25,-0.0272334
75,-0.0218748
125,-0.0190617
175,-0.0168811
225,-0.0150083
275,-0.0133096
325,-0.0117707
375,-0.0103359
425,-0.00900081
475,-0.00773695
525,-0.00654912
575,-0.00541054
625,-0.00432454
675,-0.00327674
725,-0.00226712
775,-0.00128564
825,-0.000324927
875,0.000609992
925,0.00153252
975,0.00242975
1025,0.00332313
1075,0.00419474
1125,0.00506417
1175,0.00590161
1225,0.00673219
1275,0.00752139
1325,0.00828581
1375,0.00899177
1425,0.00965
1475,0.0103687
1525,0.0143147
1575,0.0259521
1625,0.0377505
1675,0.0425956
1725,0.0398355
1775,0.0334616
1825,0.0263142
1875,0.0201356
1925,0.0151262
1975,0.0112453
2025,0.00803742
2075,0.00509365
2125,0.00261951
2175,0.000583194
2225,-0.00131076
2275,-0.00319735
2325,-0.00514825
2375,-0.00717904
2425,-0.00968148
2475,-0.0131277
2525,-0.0179077
2575,-0.0248708
2625,-0.0348712
2675,-0.0482359
2725,-0.06379
2775,-0.0815219
2825,-0.0971981
2875,-0.105472
2925,-0.10596
2975,-0.0992788
3025,-0.088803
3075,-0.0782956
3125,-0.0654851
3175,-0.0503976
3225,-0.0389649
3275,-0.029917
3325,-0.022773
3375,-0.0167379
3425,-0.0108242
3475,-0.00749486
3525,-0.00563587
3575,-0.00464738
3625,-0.00389052
3675,-0.00329263
3725,-0.00304946
3775,-0.0028688
3825,-0.00271917
3875,-0.00259772
3925,-0.0024967
3975,-0.00240687
4025,-0.00232164
4075,-0.00223473
4125,-0.00214217
4175,-0.00204047
4225,-0.00192917
4275,-0.00181582
4325,-0.00170407
4375,-0.00159579
4425,-0.00149397
4475,-0.001397
4525,-0.0013049
4575,-0.00121732
4625,-0.00113297
4675,-0.00105227
4725,-0.000972792
4775,-0.000897381
4825,-0.000827517
4875,-0.000762888
4925,-0.000704162
4975,-0.000652387
5025,-0.000604465
5075,-0.000559745
5125,-0.000516743
5175,-0.000477488
5225,-0.000440284
5275,-0.000405949
5325,-0.000375655
5375,-0.000344565
5425,-0.000315045
5475,-0.00028452
5525,-0.000255629
5575,-0.000227679
5625,-0.000199646
5675,-0.000172094
5725,-0.000145401
5775,-0.000117776
5825,-9.16055e-05
5875,-6.61055e-05
5925,-3.98936e-05
5975,-1.65604e-05
6025,7.94522e-06
6075,2.94256e-05
6125,4.99847e-05
6175,6.94343e-05
6225,8.68531e-05
6275,0.000104042
6325,0.000117933
6375,0.000127427
6409.67,-6.34181e-05
6690.35,2.27627e-05
6970.79,0.00011868
7251.04,0.000183079
7531.27,0.00022833
7811.65,0.000263029
8092.45,0.000287259
8373.88,0.000309084
8655.95,0.00033852
8938.65,0.000365197
9222.22,0.000381312
9507.06,0.000384519
9793.87,0.000368847
10083.7,0.000332799
10377.1,0.000291032
10674.3,0.000258368
10974.6,0.00022974
11278.1,0.00020253
11584.5,0.00017858
11893.7,0.000167008
12205.2,0.0001686
12518.6,0.000178143
12834,0.000186705
13151.7,0.000186257
13472.3,0.000177107
13796.1,0.000162081
14123.3,0.00014572
14453.6,0.000136245
14786.5,0.000139783
15121.6,0.000178621
15458.7,0.000213897
15797.8,0.000235952
16139.1,0.000372304
16483.3,0.000362578
16830.8,0.000368399
17181.6,0.000404925
17535.5,0.000486176
17892.6,0.00057187
18254.1,0.000644338
18621.8,0.000698385
18997.3,0.000738263
19381.7,0.000796915
19774.9,0.000863349
20177,0.000905012
20588.7,0.000916195
21010.5,0.000902076
21443.3,0.000863133
21887.6,0.000812617
22343.7,0.00076156
22811.6,0.000721046
23291.5,0.000694194
23784,0.000674954
24290.1,0.00064969
24810.4,0.000614775
25345.8,0.000573536
25897.4,0.000529166
26467.1,0.000482216
27056.3,0.000445739
27664.2,0.000425792
28290.6,0.000398107
28938,0.000354171
29609.6,0.000302106
30306.9,0.000262873
31030.3,0.000230934
31780.4,0.000194245
32558.4,0.000149005
33365.8,0.000108722
34205.9,6.20721e-05
35087.9,-6.65715e-06
36021,-7.15126e-05
37006.8,-0.000109155
38047.9,-0.000147558
39155.3,-0.000164569
40334.3,-0.000150963
41583.1,-0.000125832
42906.9,-0.000105691
44312.5,-8.51259e-05
45804,-6.71987e-05
47381.4,-5.01035e-05
49039.3,-3.4838e-05
50772.1,-2.28462e-05
