z,heating_rate
25,-0.0179293
75,-0.0153124
125,-0.013734
175,-0.0124263
225,-0.0112096
275,-0.0100479
325,-0.00895325
375,-0.00788534
425,-0.00684825
475,-0.00584735
525,-0.00486386
575,-0.0039085
625,-0.00298933
675,-0.00208757
725,-0.00122199
775,-0.000364454
825,0.000447528
875,0.00124477
925,0.00201388
975,0.00275618
1025,0.00345428
1075,0.00412289
1125,0.00475934
1175,0.00535962
1225,0.00591434
1275,0.00640341
1325,0.00684557
1375,0.00720333
1425,0.00749543
1475,0.0111574
1525,0.0923141
1575,0.345804
1625,0.595469
1675,0.701471
1725,0.664632
1775,0.563439
1825,0.449388
1875,0.351109
1925,0.271171
1975,0.210372
2025,0.161349
2075,0.117504
2125,0.0804787
2175,0.0506149
2225,0.0249263
2275,0.000475666
2325,-0.0235689
2375,-0.0473951
2425,-0.0745764
2475,-0.10964
2525,-0.156426
2575,-0.222842
2625,-0.316737
2675,-0.440715
2725,-0.583808
2775,-0.746865
2825,-0.890616
2875,-0.965421
2925,-0.968387
2975,-0.904806
3025,-0.806185
3075,-0.708219
3125,-0.587912
3175,-0.444431
3225,-0.336062
3275,-0.250206
3325,-0.182327
3375,-0.12465
3425,-0.0673482
3475,-0.0360126
3525,-0.0195487
3575,-0.0118961
3625,-0.00650871
3675,-0.00261005
3725,-0.00217548
3775,-0.00208445
3825,-0.00201396
3875,-0.00193505
3925,-0.00187189
3975,-0.00180893
4025,-0.00174014
4075,-0.00168206
4125,-0.00162443
4175,-0.00156193
4225,-0.00150496
4275,-0.00144492
4325,-0.00138887
4375,-0.00133538
4425,-0.00127969
4475,-0.00123294
4525,-0.00118201
4575,-0.00113676
4625,-0.00108871
4675,-0.00104762
4725,-0.00100099
4775,-0.000960691
4825,-0.000926063
4875,-0.000881951
4925,-0.00084571
4975,-0.00080968
5025,-0.000774989
5075,-0.000740277
5125,-0.0007077
5175,-0.000679102
5225,-0.000643071
5275,-0.000612986
5325,-0.000587046
5375,-0.000545655
5425,-0.000520616
5475,-0.000495744
5525,-0.000462937
5575,-0.000435029
5625,-0.000401825
5675,-0.000380407
5725,-0.000347852
5775,-0.00031919
5825,-0.000295637
5875,-0.000267688
5925,-0.000240241
5975,-0.000215892
6025,-0.000189429
6075,-0.000161773
6125,-0.000140962
6175,-0.000115525
6225,-9.58451e-05
6275,-7.2962e-05
6325,-5.44964e-05
6375,-3.99459e-05
6409.67,-0.000164037
6690.35,-0.000135767
6970.79,-2.13089e-05
7251.04,7.16252e-05
7531.27,0.000145219
7811.65,0.000204516
8092.45,0.000253596
8373.88,0.000295716
8655.95,0.000347042
8938.65,0.000400975
9222.22,0.000443211
9507.06,0.000467373
9793.87,0.000472611
10083.7,0.000454114
10377.1,0.000425401
10674.3,0.000395003
10974.6,0.00035983
11278.1,0.000318017
11584.5,0.000282749
11893.7,0.000267624
12205.2,0.000279531
12518.6,0.000311742
12834,0.000343679
13151.7,0.000364257
13472.3,0.000367329
13796.1,0.000356679
14123.3,0.000334712
14453.6,0.000324229
14786.5,0.000336559
15121.6,0.000358702
15458.7,0.000370408
15797.8,0.000356577
16139.1,0.000235685
16483.3,0.000207457
16830.8,0.000189682
17181.6,0.000190251
17535.5,0.000220566
17892.6,0.000252063
18254.1,0.000268431
18621.8,0.000263137
18997.3,0.0002451
19381.7,0.000242172
19774.9,0.000253567
20177,0.000265369
20588.7,0.000268926
21010.5,0.000260155
21443.3,0.00024087
21887.6,0.000218809
22343.7,0.000198232
22811.6,0.000184385
23291.5,0.000174352
23784,0.000164601
24290.1,0.000152478
24810.4,0.000139368
25345.8,0.000125123
25897.4,0.000108942
26467.1,9.00091e-05
27056.3,7.7102e-05
27664.2,7.2037e-05
28290.6,6.51087e-05
28938,5.35579e-05
29609.6,4.04062e-05
30306.9,3.12922e-05
31030.3,2.57165e-05
31780.4,2.05104e-05
32558.4,1.72958e-05
33365.8,1.4243e-05
34205.9,1.02133e-05
35087.9,2.99098e-06
36021,-2.93775e-06
37006.8,-4.45412e-06
38047.9,-6.438e-06
39155.3,-8.77455e-06
40334.3,-8.71922e-06
41583.1,-7.58035e-06
42906.9,-6.84711e-06
44312.5,-5.72673e-06
45804,-4.7208e-06
47381.4,-3.65809e-06
49039.3,-2.5831e-06
50772.1,-1.74013e-06
