z,heating_rate
25,6.63296
75,-1.4168
125,-1.74629
175,1.3509
225,1.97693
275,-4.01975
325,2.27347
375,0.527181
425,-0.461283
475,-2.17462
525,1.44975
575,-0.658976
625,1.05436
675,-1.87808
725,3.45963
775,-2.37231
825,0.0658976
875,1.81218
925,-1.61449
975,1.97693
1025,-2.17462
1075,1.08731
1125,-0.922567
1175,-0.362437
1225,0.428335
1275,-0.395386
1325,-0.131795
1375,1.64744
1425,-2.43821
1475,1.12026
1525,-0.724874
1575,0.626027
1625,1.4168
1675,-0.82372
1725,0.164744
1775,-1.58154
1825,0.790771
1875,-0.593079
1925,0.0988464
1975,0.0329488
2025,-1.97693
2075,3.13014
2125,-1.21911
2175,0.922567
2225,-0.395386
2275,-1.4168
2325,0.790771
2375,-0.724874
2425,-1.4168
2475,2.33937
2525,0.230642
2575,0.164744
2625,-1.68039
2675,1.08731
2725,0.691925
2775,0.527181
2825,2.10872
2875,-2.66885
2925,0.395386
2975,-1.77924
3025,0.395386
3075,-0.164744
3125,1.21911
3175,0.658976
3225,-0.527181
3275,-0.988464
3325,0.230642
3375,1.02141
3425,-0.494232
3475,-0.230642
3525,0.889618
3575,-0.26359
3625,-0.0658976
3675,1.15321
3725,-0.856669
3775,0.0658976
3825,-0.329488
3875,-0.988464
3925,0.988464
3975,-1.08731
4025,1.54859
4075,0.395386
4125,-2.27347
4175,-0.691925
4225,2.14167
4275,-2.27347
4325,1.91103
4375,1.61449
4425,-0.329488
4475,-0.197693
4525,1.08731
4575,-1.25205
4625,0.691925
4675,-0.0329488
4725,0.0329488
4775,-1.02141
4825,-0.790771
4875,-0.164744
4925,0.362437
4975,-1.38385
5025,-0.131795
5075,1.94398
5125,-0.988464
5175,0.395386
5225,-0.691925
5275,-0.296539
5325,-0.56013
5375,0.988464
5425,-0.0988464
5475,1.25205
5525,0.164744
5575,-0.26359
5625,-0.790771
5675,-0.26359
5725,-0.362437
5775,0.82372
5825,0.131795
5875,0.0329488
5925,0.527181
5975,-0.0658976
6025,0.0658976
6075,-0.0329488
6125,-0.0988464
6175,-0.131795
6225,-0.164744
6275,-0.131795
6325,0.527181
6375,0.329488
6409.67,-0.153692
6690.35,-0.293588
6970.79,0.0352636
7251.04,-0.299857
7531.27,-0.376213
7811.65,-0.205558
8092.45,-0.0644722
8373.88,-0.157854
8655.95,-0.233382
8938.65,-0.151331
9222.22,-0.162375
9507.06,-0.0346104
9793.87,-0.142989
10083.7,-0.0791118
10377.1,-0.117109
10674.3,-0.0661541
10974.6,-0.0600228
11278.1,-0.021611
11584.5,-0.0267486
11893.7,-0.0265297
12205.2,-0.015816
12518.6,-0.0314456
12834,-0.0104143
13151.7,-0.0206564
13472.3,0.00511441
13796.1,-0.00506073
14123.3,0.010019
14453.6,0.00993322
14786.5,0
15121.6,0
15458.7,-0.0146208
15797.8,-0.0145306
16139.1,-0.0144281
16483.3,-0.0047639
16830.8,0
17181.6,-0.00467406
17535.5,0
17892.6,0
18254.1,0
18621.8,-0.00443778
18997.3,0.00433626
19381.7,0.00847545
19774.9,-0.00414343
20177,0.00405051
20588.7,-0.00395483
21010.5,0
21443.3,-0.00751509
21887.6,0.0073197
22343.7,0
22811.6,0
23291.5,0
23784,0
24290.1,0
24810.4,0
25345.8,0
25897.4,0
26467.1,0
27056.3,0
27664.2,0
28290.6,-0.00258987
28938,0
29609.6,0
30306.9,-0.00231908
31030.3,0
31780.4,0
32558.4,0
33365.8,0
34205.9,0
35087.9,0
36021,0
37006.8,0
38047.9,0
39155.3,0
40334.3,0
41583.1,0
42906.9,0
44312.5,0
45804,0
47381.4,0
49039.3,0
50772.1,0
