z,heating_rate
25,-0.0229028
75,-0.133124
125,-0.0244878
175,0.170096
225,-0.0630525
275,-0.213423
325,-0.20634
375,-0.496482
425,-0.131352
475,-0.107558
525,0.119303
575,-0.172606
625,-0.24336
675,-0.0213289
725,-0.17253
775,-0.0967034
825,-0.353066
875,0.0242506
925,0.191621
975,0.0877385
1025,-0.0172135
1075,-0.0883737
1125,0.104486
1175,0.0475082
1225,0.107212
1275,0.431394
1325,0.08853
1375,-0.1977
1425,0.149263
1475,0.4901
1525,0.23554
1575,-0.138859
1625,1.14271
1675,0.177778
1725,0.0769324
1775,0.725315
1825,-0.335808
1875,-0.959907
1925,0.198947
1975,1.19606
2025,0.831323
2075,-0.0623599
2125,-0.541826
2175,-0.28536
2225,1.665
2275,-0.335596
2325,0.400691
2375,0.0461796
2425,-2.09343
2475,0.190207
2525,0.168538
2575,0.0301165
2625,1.25554
2675,-0.949087
2725,-0.351225
2775,0.53562
2825,-1.27488
2875,-1.23473
2925,-1.42766
2975,-0.651508
3025,-1.03364
3075,-0.969298
3125,-0.591605
3175,-0.559763
3225,-0.482171
3275,-0.0252643
3325,-0.164906
3375,-0.0860762
3425,-0.11852
3475,-0.142095
3525,0.0189441
3575,-0.036055
3625,-0.0614692
3675,-0.0722168
3725,-0.0301439
3775,-0.0494642
3825,-0.041509
3875,-0.0588851
3925,-0.0439711
3975,-0.0413547
4025,-0.0649718
4075,-0.00573377
4125,-0.0380806
4175,-0.02522
4225,-0.0404707
4275,-0.00895264
4325,-0.0143969
4375,-0.0289435
4425,-0.0349018
4475,-0.043648
4525,0.0487351
4575,-0.0412884
4625,0.0674909
4675,-0.0241819
4725,-0.0415244
4775,-0.0410888
4825,0.0347367
4875,-0.0214335
4925,-0.000487463
4975,-0.0277666
5025,-0.0344686
5075,-0.0147322
5125,0.00220437
5175,-0.0290841
5225,-0.00934868
5275,-0.0180171
5325,-0.0254953
5375,-0.0228753
5425,0.0182246
5475,0.000397691
5525,0.00961535
5575,-0.024482
5625,-0.0223664
5675,-0.0207331
5725,0.0222436
5775,-0.018709
5825,0.0172805
5875,-0.00456343
5925,0.0087996
5975,-0.0178653
6025,-0.0194646
6075,0.0105622
6125,-0.0124535
6175,0.0353155
6225,0.0107426
6275,0.00320758
6325,0.0056273
6375,-0.0104888
6409.67,-0.0121368
6690.35,-0.00364769
6970.79,0.0106078
7251.04,-0.00722117
7531.27,-0.00582
7811.65,-0.00256824
8092.45,0.003688
8373.88,-0.0037457
8655.95,0.00155223
8938.65,0.00232199
9222.22,-0.00181985
9507.06,-0.000555207
9793.87,-0.00232379
10083.7,-0.00238263
10377.1,-0.00179841
10674.3,0.00911887
10974.6,-0.000272212
11278.1,-0.00162274
11584.5,-0.00174753
11893.7,-0.000164339
12205.2,-0.000420072
12518.6,0.00118478
12834,-0.00102312
13151.7,0.00310738
13472.3,-0.000115366
13796.1,0.00221592
14123.3,0.00333078
14453.6,-0.000935411
14786.5,0.001003
15121.6,-0.000605263
15458.7,0.0022892
15797.8,-0.000411597
16139.1,-0.000331855
16483.3,-7.92596e-05
16830.8,-0.00021144
17181.6,-0.000188572
17535.5,-0.000182206
17892.6,0.000672836
18254.1,-0.000201433
18621.8,-0.000145086
18997.3,-0.000162163
19381.7,-0.000176997
19774.9,0.000501109
20177,-4.23577e-06
20588.7,0.00113273
21010.5,-0.000100005
21443.3,-9.98587e-05
21887.6,-9.5135e-05
22343.7,-6.96428e-05
22811.6,-4.03978e-05
23291.5,-6.28385e-05
23784,-3.10096e-05
24290.1,-3.90948e-05
24810.4,-4.87633e-05
25345.8,-2.43527e-05
25897.4,-3.52938e-05
26467.1,-2.97003e-05
27056.3,-1.46393e-05
27664.2,-2.42627e-05
28290.6,-1.93051e-05
28938,4.7169e-05
29609.6,-1.75913e-05
30306.9,-1.31294e-05
31030.3,-1.32061e-05
31780.4,-1.10565e-05
32558.4,-8.98437e-06
33365.8,-4.5059e-06
34205.9,-6.50104e-06
35087.9,-5.8157e-06
36021,-5.17344e-06
37006.8,-4.30677e-06
38047.9,-4.04191e-06
39155.3,-3.38453e-06
40334.3,-1.61538e-06
41583.1,-3.06787e-06
42906.9,-2.7865e-06
44312.5,3.12479e-07
45804,-1.72508e-06
47381.4,-1.4828e-06
49039.3,-1.06967e-06
50772.1,-9.12307e-07
