z,heating_rate
25,2.99053
75,2.44399
125,2.06385
175,1.77254
225,1.54335
275,1.35539
325,1.19957
375,1.07054
425,0.960704
475,0.866141
525,0.786081
575,0.715499
625,0.653394
675,0.600131
725,0.552871
775,0.512495
825,0.475474
875,0.44433
925,0.415799
975,0.393367
1025,1.11772
1075,0.130839
1125,0.11491
1175,0.0896456
1225,0.0865385
1275,0.0619156
1325,0.0518692
1375,-2.03711
1425,0.159671
1475,0.146107
1525,0.133342
1575,0.122974
1625,0.113737
1675,0.10491
1725,0.0971206
1775,0.0902818
1825,0.0838792
1875,0.0779546
1925,0.0725623
1975,0.0681632
2025,0.0631152
2075,0.059088
2125,0.055169
2175,0.0511173
2225,0.0479649
2275,0.0450741
2325,0.0423496
2375,0.0393153
2425,0.0371095
2475,0.0345644
2525,0.0325677
2575,0.0304293
2625,0.0287673
2675,0.0270474
2725,0.0252797
2775,0.0236275
2825,0.0221551
2875,0.0209561
2925,0.0198447
2975,0.0186965
3025,0.0175896
3075,0.0164867
3125,0.0153529
3175,0.0145052
3225,0.0134882
3275,0.0129117
3325,0.0122031
3375,0.0113704
3425,0.0107309
3475,0.0102661
3525,0.00960249
3575,0.00896873
3625,0.00853031
3675,0.00801979
3725,0.00769034
3775,0.00706725
3825,0.00668979
3875,0.00628755
3925,0.00597094
3975,0.00557356
4025,0.00524811
4075,0.00495709
4125,0.00461882
4175,0.00452626
4225,0.00416174
4275,0.00389999
4325,0.00381318
4375,0.00363511
4425,0.00332991
4475,0.00310596
4525,0.00300572
4575,0.002793
4625,0.00262168
4675,0.00248901
4725,0.00229058
4775,0.0021485
4825,0.0020564
4875,0.00195493
4925,0.00182183
4975,0.00177683
