z,heating_rate
25,3.07164
75,2.51823
125,2.1429
175,1.85433
225,1.62473
275,1.43832
325,1.28155
375,1.15742
425,1.04358
475,0.950511
525,0.872368
575,0.80194
625,0.740881
675,0.688597
725,0.639701
775,0.59901
825,0.563364
875,0.530072
925,0.502824
975,0.481044
1025,-1.13948
1075,-0.00960565
1125,-0.0267947
1175,-0.0443684
1225,-0.0588293
1275,-0.0795885
1325,-0.102074
1375,-4.19532
1425,0.211933
1475,0.192614
1525,0.176117
1575,0.16141
1625,0.149205
1675,0.137814
1725,0.127098
1775,0.118665
1825,0.110095
1875,0.102767
1925,0.095296
1975,0.0890021
2025,0.0816966
2075,0.0772816
2125,0.0714717
2175,0.0668238
2225,0.0625901
2275,0.0587308
2325,0.0558687
2375,0.0512613
2425,0.0479938
2475,0.0453178
2525,0.0423976
2575,0.0395505
2625,0.0372335
2675,0.035507
2725,0.0330688
2775,0.0306484
2825,0.0289773
2875,0.0275053
2925,0.0254887
2975,0.0245481
3025,0.0228793
3075,0.0214191
3125,0.019849
3175,0.0190695
3225,0.0178489
3275,0.0163946
3325,0.0161858
3375,0.0150794
3425,0.013786
3475,0.0132164
3525,0.0124823
3575,0.0114747
3625,0.0112038
3675,0.010431
3725,0.010036
3775,0.00931598
3825,0.00832845
3875,0.00825939
3925,0.00786774
3975,0.00736259
4025,0.00675737
4075,0.00659049
4125,0.00616563
4175,0.00597363
4225,0.00556358
4275,0.00538167
4325,0.00478545
4375,0.00455039
4425,0.00435943
4475,0.00411448
4525,0.00391616
4575,0.00374092
4625,0.00341558
4675,0.00322176
4725,0.00300111
4775,0.00280195
4825,0.00255653
4875,0.00252095
4925,0.00244741
4975,0.00227988
