z,heating_rate
25,2.99239
75,2.44362
125,2.06436
175,1.77343
225,1.54246
275,1.35605
325,1.20003
375,1.07072
425,0.960135
475,0.865767
525,0.785073
575,0.715211
625,0.653605
675,0.600045
725,0.553438
775,0.512385
825,0.475861
875,0.443762
925,0.416425
975,0.393417
1025,1.11855
1075,0.131781
1125,0.111326
1175,0.0947258
1225,0.0833041
1275,0.0661306
1325,0.0454218
1375,-2.03479
1425,0.159446
1475,0.14531
1525,0.133287
1575,0.122837
1625,0.113237
1675,0.104902
1725,0.0970302
1775,0.0900381
1825,0.0839404
1875,0.0778678
1925,0.0726837
1975,0.0677848
2025,0.0632547
2075,0.0589863
2125,0.0549516
2175,0.0514416
2225,0.0480757
2275,0.0450717
2325,0.0422743
2375,0.0395934
2425,0.0371079
2475,0.0348026
2525,0.0325225
2575,0.0304873
2625,0.0286285
2675,0.0269469
2725,0.0253577
2775,0.0238017
2825,0.0223931
2875,0.0211135
2925,0.0197338
2975,0.0185524
3025,0.0175164
3075,0.0164757
3125,0.0154642
3175,0.0145473
3225,0.0136191
3275,0.0128942
3325,0.0121192
3375,0.0114485
3425,0.0107319
3475,0.0101541
3525,0.00956793
3575,0.0090032
3625,0.00846481
3675,0.00799675
3725,0.0074684
3775,0.00704113
3825,0.00675858
3875,0.00633749
3925,0.0059722
3975,0.00564167
4025,0.00532611
4075,0.00497631
4125,0.00470856
4175,0.00442341
4225,0.00419029
4275,0.00393452
4325,0.00370123
4375,0.00352069
4425,0.00330302
4475,0.00311752
4525,0.00292839
4575,0.00278273
4625,0.00262549
4675,0.00251261
4725,0.00235534
4775,0.00219689
4825,0.00207741
4875,0.00194787
4925,0.00185015
4975,0.001748
