z,heating_rate
25,-0.00172693
75,-0.00149799
125,-0.00133038
175,-0.00117773
225,-0.00103581
275,-0.000898825
325,-0.000769022
375,-0.000643385
425,-0.000523421
475,-0.000407101
525,-0.000295742
575,-0.000188424
625,-8.50212e-05
675,1.39225e-05
725,0.000109579
775,0.000201111
825,0.000289587
875,0.000373729
925,0.000455107
975,0.000532487
1025,0.000607375
1075,0.000678076
1125,0.000746599
1175,0.000810329
1225,0.000872048
1275,0.000928722
1325,0.000983051
1375,0.00103171
1425,0.00107797
1475,0.0018734
1525,0.0152539
1575,0.0415237
1625,0.053991
1675,0.0498259
1725,0.0386624
1775,0.0280539
1825,0.0197589
1875,0.0139303
1925,0.00996016
1975,0.00726796
2025,0.00548365
2075,0.00408037
2125,0.00308314
2175,0.00234351
2225,0.00180682
2275,0.00143858
2325,0.0011062
2375,0.000896815
2425,0.00068689
2475,0.000366757
2525,-0.000145526
2575,-0.00102769
2625,-0.002378
2675,-0.00440005
2725,-0.00692807
2775,-0.00970821
2825,-0.0123467
2875,-0.0139973
2925,-0.0144159
2975,-0.013708
3025,-0.012222
3075,-0.0106785
3125,-0.00904284
3175,-0.00689446
3225,-0.00513167
3275,-0.00387459
3325,-0.00277806
3375,-0.00201595
3425,-0.00125067
3475,-0.000720114
3525,-0.000488178
3575,-0.000377997
3625,-0.000290965
3675,-0.000216469
3725,-0.000194628
3775,-0.000181616
3825,-0.000168983
3875,-0.000156497
3925,-0.000144194
3975,-0.000132174
4025,-0.000120471
4075,-0.000109014
4125,-9.82266e-05
4175,-8.76794e-05
4225,-7.76491e-05
4275,-6.81624e-05
4325,-5.89565e-05
4375,-5.05219e-05
4425,-4.24033e-05
4475,-3.46184e-05
4525,-2.74517e-05
4575,-2.05631e-05
4625,-1.38767e-05
4675,-7.65735e-06
4725,-1.81162e-06
4775,3.9013e-06
4825,9.25765e-06
4875,1.45211e-05
4925,1.96429e-05
4975,2.46522e-05
5025,2.93353e-05
5075,3.40524e-05
5125,3.85913e-05
5175,4.29679e-05
5225,4.73386e-05
5275,5.15621e-05
5325,5.5818e-05
5375,5.99791e-05
5425,6.38058e-05
5475,6.76102e-05
5525,7.13637e-05
5575,7.49313e-05
5625,7.86815e-05
5675,8.19825e-05
5725,8.51687e-05
5775,8.84033e-05
5825,9.12748e-05
5875,9.41208e-05
5925,9.68719e-05
5975,9.93466e-05
6025,0.000101825
6075,0.000104013
6125,0.000105942
6175,0.000107747
6225,0.00010936
6275,0.000110873
6325,0.000111908
6375,0.000112235
6409.67,4.79227e-05
6690.35,8.8781e-05
6970.79,9.65648e-05
7251.04,0.000100732
7531.27,0.000102105
7811.65,0.000101376
8092.45,9.87252e-05
8373.88,9.52216e-05
8655.95,9.19944e-05
8938.65,8.82401e-05
9222.22,8.3637e-05
9507.06,7.8267e-05
9793.87,7.18782e-05
10083.7,6.4443e-05
10377.1,5.71997e-05
10674.3,5.13078e-05
10974.6,4.6434e-05
11278.1,4.21627e-05
11584.5,3.83216e-05
11893.7,3.52886e-05
12205.2,3.29696e-05
12518.6,3.10287e-05
12834,2.90092e-05
13151.7,2.67251e-05
13472.3,2.43129e-05
13796.1,2.20592e-05
14123.3,2.00375e-05
14453.6,1.843e-05
14786.5,1.7183e-05
15121.6,1.61645e-05
15458.7,1.52624e-05
15797.8,1.43269e-05
16139.1,4.00353e-09
16483.3,-3.52294e-10
16830.8,1.37112e-09
17181.6,-3.60673e-11
17535.5,1.56321e-10
17892.6,1.88356e-09
18254.1,-6.71414e-10
18621.8,8.93869e-10
18997.3,2.38308e-09
19381.7,-2.88109e-10
19774.9,3.90455e-09
20177,2.73679e-09
20588.7,3.42003e-10
21010.5,2.93178e-09
21443.3,-2.95196e-09
21887.6,7.77072e-09
22343.7,-2.50521e-10
22811.6,1.09132e-09
23291.5,2.27583e-09
23784,1.33274e-09
24290.1,-5.24487e-10
24810.4,-3.92465e-10
25345.8,2.63578e-09
25897.4,3.68467e-09
26467.1,9.82358e-10
27056.3,2.58086e-10
27664.2,2.08519e-09
28290.6,1.39655e-09
28938,7.31515e-10
29609.6,6.79626e-11
30306.9,9.98233e-10
31030.3,1.87637e-09
31780.4,1.32961e-09
32558.4,1.77658e-10
33365.8,1.0112e-09
34205.9,5.36887e-10
35087.9,2.48439e-09
36021,9.74422e-10
37006.8,1.28064e-09
38047.9,-7.97624e-10
39155.3,7.32512e-10
40334.3,-1.10756e-09
41583.1,-4.5312e-10
42906.9,-2.33983e-09
44312.5,-1.85315e-09
45804,-2.72927e-09
47381.4,-2.52666e-09
49039.3,-3.05776e-09
50772.1,-2.38486e-09
